icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
KBVS,"Burlington/Skagit Rgnl, WA, US",2025-09-26T16:55:00Z,2025-09-26 09:55:00,VFR,15,15,130,6,0,NA,1023.1,METAR KBVS 261655Z AUTO 13006KT 10SM SCT110 15/15 A3021 RMK A01,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Skagit Regional Airport,48.470901,-122.420998,US,US-WA
KBVS,"Burlington/Skagit Rgnl, WA, US",2025-09-26T17:15:00Z,2025-09-26 10:15:00,VFR,15,15,120,5,0,NA,1023.1,METAR KBVS 261715Z AUTO 12005KT 10SM SCT110 15/15 A3021 RMK A01,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Skagit Regional Airport,48.470901,-122.420998,US,US-WA
KBVX,"Batesville Rgnl, AR, US",2025-09-26T16:56:00Z,2025-09-26 11:56:00,VFR,25,16.1,VAR,4,0,NA,1016,METAR KBVX 261656Z AUTO VRB04KT 10SM CLR 25/16 A3000 RMK AO2 SLP157 T02500161,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Batesville Regional Airport,35.7262,-91.647301,US,US-AR
KBVY,"Beverly Muni, MA, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,24.4,15.6,300,9,0,NA,1007.9,METAR KBVY 261653Z 30009KT 10SM FEW038 24/16 A2976 RMK AO2 SLP072 T02440156,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Beverly Regional Airport,42.584202,-70.916496,US,US-MA
KBWD,"Brownwood Muni, TX, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,27.8,10.5,0,0,0,NA,1016.3,METAR KBWD 261715Z AUTO 00000KT 10SM CLR 28/10 A3001 RMK AO2 T02780105 $,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Brownwood Regional Airport,31.7936000824,-98.9564971924,US,US-TX
KBWG,"Bowling Green/Warren Cnty, KY, US",2025-09-26T16:53:00Z,2025-09-26 11:53:00,VFR,25.6,15,60,6,0,NA,1014,METAR KBWG 261653Z AUTO 06006KT 10SM FEW037 26/15 A2994 RMK AO2 SLP134 T02560150,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Bowling Green Warren County Regional Airport,36.964500427199994,-86.41970062259999,US,US-KY
KBWI,"Baltimore-Washington Intl, MD, US",2025-09-26T16:54:00Z,2025-09-26 12:54:00,VFR,26.7,16.1,VAR,5,0,NA,1011.6,METAR KBWI 261654Z VRB05KT 10SM FEW041 SCT120 BKN250 27/16 A2987 RMK AO2 SLP113 T02670161,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,US,US-MD
KBWP,"Breckenridge-Wahpeton/Stern Arpt, ND, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,22,18,140,14,0,NA,1009.2,METAR KBWP 261655Z AUTO 14014KT 10SM CLR 22/18 A2980 RMK AO2,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Harry Stern Airport,46.2440986633,-96.6073989868,US,US-ND
KBWP,"Breckenridge-Wahpeton/Stern Arpt, ND, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,23,17,140,14,0,NA,1008.9,METAR KBWP 261715Z AUTO 14014KT 10SM CLR 23/17 A2979 RMK AO2,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Harry Stern Airport,46.2440986633,-96.6073989868,US,US-ND
KBWW,"Bowman Rgnl, ND, US",2025-09-26T16:55:00Z,2025-09-26 10:55:00,VFR,24,5,310,21,0,NA,1007.5,METAR KBWW 261655Z AUTO 31021KT 10SM CLR 24/05 A2975 RMK AO2,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Bowman Regional Airport,46.165519,-103.30075,US,US-ND
KBWW,"Bowman Rgnl, ND, US",2025-09-26T17:15:00Z,2025-09-26 11:15:00,VFR,24,5,330,21,27,NA,1007.9,METAR KBWW 261715Z AUTO 33021G27KT 10SM CLR 24/05 A2976 RMK AO2,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Bowman Regional Airport,46.165519,-103.30075,US,US-ND
KBXA,"Bogalusa/Carr Arfld, LA, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,28.6,19.3,320,4,0,NA,1013,METAR KBXA 261655Z AUTO 32004KT 10SM SCT032 SCT037 29/19 A2991 RMK AO2 T02860193,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,George R Carr Memorial Air Field,30.813699722299997,-89.8649978638,US,US-LA
KBXA,"Bogalusa/Carr Arfld, LA, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,28,18.1,0,0,0,NA,1012.6,METAR KBXA 261715Z AUTO 00000KT 10SM SCT035 BKN043 28/18 A2990 RMK AO2 T02800181,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,George R Carr Memorial Air Field,30.813699722299997,-89.8649978638,US,US-LA
KBXK,"Buckeye Muni, AZ, US",2025-09-26T17:15:00Z,2025-09-26 10:15:00,VFR,31,19,190,10,0,NA,1010.2,METAR KBXK 261715Z AUTO 19010KT 10SM VCTS FEW060 SCT070 31/19 A2983 RMK AO2 LTG DSNT N-SE,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Buckeye Municipal Airport,33.422397,-112.686317,US,US-AZ
KBXM,"Brunswick Exec, ME, US",2025-09-26T16:55:00Z,2025-09-26 12:55:00,VFR,25,15,300,7,0,NA,1007.5,METAR KBXM 261655Z AUTO 30007KT 10SM CLR 25/15 A2975 RMK AO2,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Brunswick Executive Airport,43.89220047,-69.93859863,US,US-ME
KBXM,"Brunswick Exec, ME, US",2025-09-26T17:15:00Z,2025-09-26 13:15:00,VFR,25,15,310,9,0,NA,1007.5,METAR KBXM 261715Z AUTO 31009KT 10SM CLR 25/15 A2975 RMK AO2,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Brunswick Executive Airport,43.89220047,-69.93859863,US,US-ME
KBYG,"Buffalo/Johnson Cnty, WY, US",2025-09-26T16:53:00Z,2025-09-26 10:53:00,VFR,21.7,-0.6,340,18,30,NA,1014.6,METAR KBYG 261653Z AUTO 34018G30KT 10SM CLR 22/M01 A2996 RMK AO2 PK WND 36032/1638 SLP088 T02171006,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Johnson County Airport,44.381100000000004,-106.722,US,US-WY
KBYI,"Burley Muni, ID, US",2025-09-26T16:53:00Z,2025-09-26 10:53:00,VFR,19.4,-2.8,260,19,27,NA,1019,METAR KBYI 261653Z AUTO 26019G27KT 10SM CLR 19/M03 A3009 RMK AO2 PK WND 26027/1652 SLP149 T01941028,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Burley Municipal Airport,42.542598724399994,-113.772003174,US,US-ID
KBYS,"Bicycle Lake (AAF), CA, US",2025-09-26T16:55:00Z,2025-09-26 09:55:00,VFR,25.1,10.9,190,3,0,NA,1011.6,METAR KBYS 261655Z AUTO 19003KT 10SM CLR 25/11 A2987 RMK AO2 SLP089 T02510109 $,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Bicycle Lake Army Air Field,35.2804985046,-116.629997253,US,US-CA
KBYY,"Bay City Muni, TX, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,29.6,20.9,40,5,0,NA,1012.6,METAR KBYY 261715Z AUTO 04005KT 10SM CLR 30/21 A2990 RMK AO2 T02960209,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Bay City Regional Airport,28.973301,-95.863503,US,US-TX
KBZN,"Bozeman/Gallatin Fld, MT, US",2025-09-26T16:56:00Z,2025-09-26 10:56:00,VFR,17.8,0.6,320,6,0,NA,1017.7,METAR KBZN 261656Z 32006KT 10SM CLR 18/01 A3005 RMK AO2 SLP153 T01780006,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Bozeman Yellowstone International Airport,45.7775,-111.153,US,US-MT
KC08,"Westcliffe/Silver West Arpt, CO, US",2025-09-26T16:50:00Z,2025-09-26 16:50:00,VFR,18,-10,360,9,0,NA,1025.1,METAR KC08 261650Z AUTO 36009KT 10SM CLR 18/M10 A3027 RMK AO2 LTG DSNT SW,2025-09-26T17:17:50Z,2025-09-26T13:17:50Z,Silver West Airport,38.013182,-105.374279,US,US-CO
KC08,"Westcliffe/Silver West Arpt, CO, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,19,-10,350,9,17,NA,1024.8,METAR KC08 261715Z AUTO 35009G17KT 320V020 10SM CLR 19/M10 A3026 RMK AO2,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Silver West Airport,38.013182,-105.374279,US,US-CO
KC09,"Morris Muni, IL, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,25.9,13.2,230,7,0,NA,1013.6,METAR KC09 261655Z AUTO 23007KT 10SM CLR 26/13 A2993 RMK AO2 T02590132,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Morris Municipal Airport James R. Washburn field,41.4254,-88.418701,US,US-IL
KC09,"Morris Muni, IL, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,26.4,13.4,230,5,8,NA,1013.6,METAR KC09 261715Z AUTO 23005G08KT 10SM CLR 26/13 A2993 RMK AO2 T02640134,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Morris Municipal Airport James R. Washburn field,41.4254,-88.418701,US,US-IL
KC29,"Middleton Muni, WI, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,24.7,11.4,0,0,0,NA,1013,METAR KC29 261655Z AUTO 00000KT 10SM CLR 25/11 A2991 RMK AO1 T02470114,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Middleton Municipal Morey Field,43.1143,-89.531502,US,US-WI
KC29,"Middleton Muni, WI, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,25.5,10.9,250,3,0,NA,1012.6,METAR KC29 261715Z AUTO 25003KT 10SM CLR 26/11 A2990 RMK AO1 T02550109,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Middleton Municipal Morey Field,43.1143,-89.531502,US,US-WI
KC35,"Reedsburg Muni, WI, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,23.4,13.6,0,0,0,NA,1013,METAR KC35 261655Z AUTO 00000KT 10SM CLR 23/14 A2991 RMK AO2 T02340136 PWINO,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Reedsburg Municipal Airport,43.525902,-89.9832,US,US-WI
KC35,"Reedsburg Muni, WI, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,24.3,13.8,0,0,0,NA,1013,METAR KC35 261715Z AUTO 00000KT 10SM CLR 24/14 A2991 RMK AO2 T02430138 PWINO,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Reedsburg Municipal Airport,43.525902,-89.9832,US,US-WI
KC62,"Kendallville Muni, IN, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,22.9,13.1,310,3,0,NA,1014.6,METAR KC62 261715Z AUTO 31003KT 10SM CLR 22/13 A2996 RMK AO2 T02290131,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Kendallville Municipal Airport,41.472698,-85.260803,US,US-IN
KC65,"Plymouth Muni, IN, US",2025-09-26T16:55:00Z,2025-09-26 12:55:00,VFR,24,14,280,7,0,NA,1014.3,METAR KC65 261655Z AUTO 28007KT 10SM CLR 24/14 A2995 RMK A01,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Plymouth Municipal Airport,41.365101,-86.300499,US,US-IN
KC65,"Plymouth Muni, IN, US",2025-09-26T17:15:00Z,2025-09-26 13:15:00,VFR,24,14,VAR,4,0,NA,1014.3,METAR KC65 261715Z AUTO VRB04KT 10SM CLR 24/14 A2995 RMK A01,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Plymouth Municipal Airport,41.365101,-86.300499,US,US-IN
KC75,"Lacon/Marshall Cnty, IL, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,25.4,11.3,240,7,0,NA,1014.3,METAR KC75 261655Z AUTO 24007KT 10SM CLR 25/11 A2995 RMK AO2 T02540113,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Marshall County Airport,41.018391,-89.385865,US,US-IL
KC75,"Lacon/Marshall Cnty, IL, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,26.3,10.5,280,5,0,NA,1014,METAR KC75 261715Z AUTO 28005KT 10SM CLR 26/11 A2994 RMK AO2 T02630105,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Marshall County Airport,41.018391,-89.385865,US,US-IL
KC83,"Byron Arpt, CA, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,21,15,0,0,0,9,1012.3,METAR KC83 261655Z AUTO 00000KT 9SM CLR 21/15 A2989 RMK AO2,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Byron Airport,37.82647,-121.621699,US,US-CA
KC83,"Byron Arpt, CA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,22,15,20,4,0,9,1012.3,METAR KC83 261715Z AUTO 02004KT 9SM CLR 22/15 A2989 RMK AO2,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Byron Airport,37.82647,-121.621699,US,US-CA
KCAD,"Cadillac/Wexford Cnty, MI, US",2025-09-26T17:15:00Z,2025-09-26 13:15:00,IFR,17,15,320,4,0,NA,1013.3,METAR KCAD 261715Z AUTO 32004KT 10SM OVC007 17/15 A2992 RMK AO2,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Wexford County Airport,44.275749,-85.421534,US,US-MI
KCAE,"Columbia Metro, SC, US",2025-09-26T16:56:00Z,2025-09-26 12:56:00,VFR,27.2,22.2,170,5,0,NA,1012.3,METAR KCAE 261656Z 17005KT 10SM FEW025 BKN050 27/22 A2989 RMK AO2 SLP117 T02720222,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Columbia Metropolitan Airport,33.938801,-81.119499,US,US-SC
KCAG,"Craig-Moffat Arpt, CO, US",2025-09-26T16:53:00Z,2025-09-26 10:53:00,VFR,18.3,2.2,30,5,0,NA,1021.8,METAR KCAG 261653Z AUTO 03005KT 10SM FEW120 18/02 A3017 RMK AO2 SLP176 T01830022,2025-09-26T17:17:50Z,2025-09-26T13:17:50Z,Craig Moffat Airport,40.4952011108,-107.522003174,US,US-CO
KCAK,"Akron/Canton Rgnl, OH, US",2025-09-26T16:51:00Z,2025-09-26 12:51:00,VFR,22.2,13.9,300,5,0,NA,1014,METAR KCAK 261651Z 30005KT 10SM SCT033 22/14 A2994 RMK AO2 SLP133 T02220139 $,2025-09-26T17:17:50Z,2025-09-26T13:17:50Z,Akron Canton Regional Airport,40.91609954833984,-81.44219970703125,US,US-OH
KCAO,"Clayton Muni, NM, US",2025-09-26T16:55:00Z,2025-09-26 10:55:00,VFR,23.9,9.4,200,10,0,NA,1018,METAR KCAO 261655Z AUTO 20010KT 10SM CLR 24/09 A3006 RMK AO2 SLP122 T02390094,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Clayton Municipal Airpark,36.4462013245,-103.166999817,US,US-NM
KCAR,"Caribou Muni, ME, US",2025-09-26T16:54:00Z,2025-09-26 12:54:00,VFR,21.1,13.9,280,7,0,NA,1002.5,METAR KCAR 261654Z AUTO 28007KT 260V320 10SM BKN034 OVC045 21/14 A2960 RMK AO2 SLP027 T02110139,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Caribou Municipal Airport,46.871498,-68.017899,US,US-ME
KCAV,"Clarion Muni, IA, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,28,14,280,6,0,NA,1013.6,METAR KCAV 261655Z AUTO 28006KT 10SM CLR 28/14 A2993 RMK A01,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Clarion Municipal Airport,42.741901,-93.758904,US,US-IA
KCAV,"Clarion Muni, IA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,28,13,280,7,0,NA,1013.3,METAR KCAV 261715Z AUTO 28007KT 10SM CLR 28/13 A2992 RMK A01,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Clarion Municipal Airport,42.741901,-93.758904,US,US-IA
KCBE,"Cumberland Arpt, MD, US",2025-09-26T17:05:00Z,2025-09-26 13:05:00,VFR,24.7,16.6,80,3,0,NA,1014.3,METAR KCBE 261705Z AUTO 08003KT 10SM SCT075 25/17 A2995 RMK AO2 T02470166,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Greater Cumberland Regional Airport,39.615398,-78.760902,US,US-WV
KCBE,"Cumberland Arpt, MD, US",2025-09-26T17:25:00Z,2025-09-26 13:25:00,VFR,25.9,16.5,40,4,0,NA,1014,METAR KCBE 261725Z AUTO 04004KT 10SM CLR 26/16 A2994 RMK AO2 T02590165,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Greater Cumberland Regional Airport,39.615398,-78.760902,US,US-WV
KCBF,"Council Bluffs Muni, IA, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,25,14,240,5,10,NA,1014,METAR KCBF 261655Z AUTO 24005G10KT 10SM CLR 25/14 A2994 RMK AO2,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Council Bluffs Municipal Airport,41.2592010498,-95.760597229,US,US-IA
KCBF,"Council Bluffs Muni, IA, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,NA,26,15,VAR,4,0,NA,1013.6,METAR KCBF 261715Z AUTO VRB04KT 26/15 A2993 RMK AO2,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Council Bluffs Municipal Airport,41.2592010498,-95.760597229,US,US-IA
KCBG,"Cambridge Muni, MN, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,19.8,13.3,VAR,4,0,NA,1013.3,METAR KCBG 261715Z AUTO VRB04KT 10SM CLR 20/13 A2992 RMK AO2 T01980133,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Cambridge Municipal Airport,45.557499,-93.264198,US,US-MN
KCBK,"Colby/Shaltz Fld, KS, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,24,11.1,170,12,0,NA,1015,METAR KCBK 261655Z AUTO 17012KT 10SM CLR 24/11 A2997 RMK AO2 T02400111,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Shalz Field,39.42750168,-101.0469971,US,US-KS
KCBK,"Colby/Shaltz Fld, KS, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,24.1,10,170,15,0,NA,1015,METAR KCBK 261715Z AUTO 17015KT 10SM CLR 24/10 A2997 RMK AO2 T02410100,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Shalz Field,39.42750168,-101.0469971,US,US-KS
KCBM,"Columbus AFB, MS, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,MVFR,25.9,20,330,4,0,NA,1011.6,METAR KCBM 261655Z 33004KT 10SM BKN018 BKN025 BKN140 26/20 A2987 RMK AO2A SLP115 T02590200 $,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Columbus Air Force Base,33.643799,-88.443802,US,US-MS
KCBM,"Columbus AFB, MS, US",2025-09-26T17:16:00Z,2025-09-26 12:16:00,VFR,27,20,310,6,0,NA,1011.6,SPECI KCBM 261716Z AUTO 31006KT 10SM SCT021 SCT085 27/20 A2987 RMK AO2 SLP115 $,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Columbus Air Force Base,33.643799,-88.443802,US,US-MS
KCCA,"Clinton Muni, AR, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,27,14,VAR,6,0,NA,1015.3,METAR KCCA 261715Z AUTO VRB06KT 10SM FEW060 27/14 A2998 RMK AO2,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Clinton Municipal Airport,35.597801,-92.451599,US,US-AR
KCCO,"Newnan/Coweta Cnty, GA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,25.9,19.8,0,0,0,NA,1013.6,METAR KCCO 261715Z AUTO 00000KT 10SM SCT020 26/20 A2993 RMK AO2 T02590198,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Newnan Coweta County Airport,33.3116,-84.769798,US,US-GA
KCCR,"Concord/Buchanan Fld, CA, US",2025-09-26T16:53:00Z,2025-09-26 09:53:00,VFR,19.4,13.3,VAR,3,0,NA,1012.3,METAR KCCR 261653Z VRB03KT 10SM CLR 19/13 A2989 RMK AO2 SLP109 T01940133,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Buchanan Field,37.9897,-122.056999,US,US-CA
KCCY,"Charles City/NE Iowa Rgnl, IA, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,27,14,260,6,12,NA,1013.3,METAR KCCY 261655Z AUTO 26006G12KT 10SM CLR 27/14 A2992 RMK AO2,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Northeast Iowa Regional Airport,43.0726013184,-92.6108016968,US,US-IA
KCCY,"Charles City/NE Iowa Rgnl, IA, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,28,13,270,8,13,NA,1013,METAR KCCY 261715Z AUTO 27008G13KT 10SM CLR 28/13 A2991 RMK AO2,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Northeast Iowa Regional Airport,43.0726013184,-92.6108016968,US,US-IA
KCDC,"Cedar City Muni, UT, US",2025-09-26T16:53:00Z,2025-09-26 10:53:00,VFR,20,10,350,4,0,NA,1020.1,METAR KCDC 261653Z AUTO 35004KT 10SM CLR 20/10 A3012 RMK AO2 SLP139 T02000100,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Cedar City Regional Airport,37.70100021362305,-113.0989990234375,US,US-UT
KCDH,"Camden/Harrell Fld, AR, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,28,17,0,0,0,9,1014.6,METAR KCDH 261715Z AUTO 00000KT 9SM CLR 28/17 A2996 RMK AO2,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Harrell Field,33.622798919699996,-92.7633972168,US,US-AR
KCDI,"Cambridg Muni, OH, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,23,17.4,0,0,0,NA,1014,METAR KCDI 261655Z AUTO 00000KT 10SM SCT025 SCT031 SCT035 23/17 A2994 RMK AO2 T02300174,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Cambridge Municipal Airport,39.974998,-81.577599,US,US-OH
KCDI,"Cambridg Muni, OH, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,24,16.3,0,0,0,NA,1014,METAR KCDI 261715Z AUTO 00000KT 10SM CLR 24/16 A2994 RMK AO2 T02400163,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Cambridge Municipal Airport,39.974998,-81.577599,US,US-OH
KCDN,"Camden/Woodward Fld, SC, US",2025-09-26T16:55:00Z,2025-09-26 12:55:00,VFR,26,22,110,4,0,NA,1013,METAR KCDN 261655Z AUTO 11004KT 10SM SCT050 26/22 A2991 RMK AO2,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Woodward Field,34.2835998535,-80.56490325930001,US,US-SC
KCDN,"Camden/Woodward Fld, SC, US",2025-09-26T17:15:00Z,2025-09-26 13:15:00,VFR,27,22,VAR,3,0,NA,1012.6,METAR KCDN 261715Z AUTO VRB03KT 10SM SCT050 27/22 A2990 RMK AO2,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Woodward Field,34.2835998535,-80.56490325930001,US,US-SC
KCDR,"Chadron Muni, NE, US",2025-09-26T16:53:00Z,2025-09-26 10:53:00,VFR,26.1,8.3,240,11,18,NA,1009.9,METAR KCDR 261653Z AUTO 24011G18KT 10SM CLR 26/08 A2982 RMK AO2 SLP081 T02610083,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Chadron Municipal Airport,42.837601,-103.095001,US,US-NE
KCDS,"Childress Muni, TX, US",2025-09-26T16:53:00Z,2025-09-26 11:53:00,VFR,28.3,10.6,200,9,0,NA,1016.3,METAR KCDS 261653Z AUTO 20009KT 10SM CLR 28/11 A3001 RMK AO2 SLP139 T02830106,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Childress Municipal Airport,34.4337997437,-100.288002014,US,US-TX
KCDW,"Caldwell/Essex Cnty, NJ, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,26.7,16.1,290,4,0,NA,1010.6,METAR KCDW 261653Z 29004KT 10SM CLR 27/16 A2984 RMK AO2 SLP107 T02670161,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Essex County Airport,40.875198364300005,-74.2814025879,US,US-NJ
KCEC,"Crescent City/McNama, CA, US",2025-09-26T16:56:00Z,2025-09-26 09:56:00,VFR,15,10,340,12,20,7,1017.7,METAR KCEC 261656Z AUTO 34012G20KT 7SM CLR 15/10 A3005 RMK AO2 SLP176 T01500100,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Jack Mc Namara Field Airport,41.778929,-124.236403,US,US-CA
KCEF,"Chicopee/Westover AFB, MA, US",2025-09-26T16:55:00Z,2025-09-26 12:55:00,VFR,23.1,15.9,0,0,0,NA,1008.2,METAR KCEF 261655Z 00000KT 10SM BKN035 BKN250 23/16 A2977 RMK AO2A SLP083 T02310159,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Westover Metropolitan Airport / Westover Air Reserve Base,42.194,-72.534798,US,US-MA
KCEU,"Clemson/Oconee Cnty, SC, US",2025-09-26T17:14:00Z,2025-09-26 13:14:00,VFR,25.6,21.1,0,0,0,NA,1013,SPECI KCEU 261714Z AUTO 00000KT 10SM SCT027 26/21 A2991 RMK AO2 T02560211,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Oconee County Regional Airport,34.6719017,-82.8864975,US,US-SC
KCEW,"Crestview/Sikes Arpt, FL, US",2025-09-26T16:53:00Z,2025-09-26 11:53:00,VFR,26.1,22.2,0,0,0,NA,1012.6,METAR KCEW 261653Z AUTO 00000KT 10SM SCT013 26/22 A2990 RMK AO2 SLP123 T02610222,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Bob Sikes Airport,30.778799057,-86.522102356,US,US-FL
KCEY,"Murray/Oakley Fld, KY, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,25,14,350,9,0,NA,1014.6,METAR KCEY 261655Z AUTO 35009KT 10SM SCT049 25/14 A2996 RMK A01,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Murray-Calloway County Airport Kyle-Oakley Field,36.6646,-88.372803,US,US-KY
KCEY,"Murray/Oakley Fld, KY, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,25,13,340,4,13,NA,1014.6,METAR KCEY 261715Z AUTO 34004G13KT 10SM SCT049 25/13 A2996 RMK A01,2025-09-26T17:34:59Z,2025-09-26T13:34:59Z,Murray-Calloway County Airport Kyle-Oakley Field,36.6646,-88.372803,US,US-KY
KCFD,"Bryan/Coulter Fld, TX, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,28.5,14.1,340,4,0,NA,1016,METAR KCFD 261655Z AUTO 34004KT 10SM BKN080 29/14 A3000 RMK AO2 T02850141,2025-09-26T17:17:49Z,2025-09-26T13:17:49Z,Coulter Field,30.7157001495,-96.3313980103,US,US-TX
